name,school_type,establishment,education_office,homepage,zipcode,address,address_detail,sido,sigungu,sublocal,departments,track_auto,school_code,phone_principal,phone_academic,phone_admin,phone_career,fax
경남자동차고등학교,특성화고,사립,경상남도교육청,gnautomobile-h.gne.go.kr,52730,경상남도 진주시 진산로 378,(장재동 590),경상남도,진주시,진산로,자동차과 / 정밀기계과 / 자동차튜닝과 / 스마트전기과 / AI측정과 / AI로봇과,공업계/IT,S100000532,055-758-6864,055-758-6714,055-758-6716,055-758-6865,055-758-1365
경남자영고등학교,특성화고,공립,경상남도교육청,gnjayeong-h.gne.go.kr,664932,경남 사천시 정동면 화암리,746-1 번지 경남자영고등학교,경상남도,사천시,정동면,자영과,기타,S100000487,055-852-0222,055-852-0223,055-852-0224,055-853-4290,055-852-1430
경남정보고등학교,특성화고,공립,경상남도교육청,kninfo-h.gne.go.kr,660310,경상남도 진주시 호탄동 가호방아길,32 호탄동 884-2,경상남도,진주시,호탄동,컴퓨터정보과 / 서비스마케팅과 / 디지털콘텐츠과 / 창업비즈니스과,공업계/IT,S100000489,055-761-8060,055-761-8061,055-761-8063,055-762-0661,055-761-8068
경남항공고등학교,특성화고,공립,경상남도교육청,hanggong-h.gne.go.kr,638801,경상남도 고성군 고성읍 송학고분로,127,경상남도,고성군,고성읍,항공전기전자과 / 항공기계과 / 항공기체과 / 항공정비과 / 항공산업정비과,공업계/IT,S100000491,055-673-4561,055-673-4563,055-673-4564,070-5075-2858,055-674-0069
경남해양과학고등학교,특성화고,공립,경상남도교육청,gnms-h.gne.go.kr/,52444,경상남도 남해군 삼동면 동부대로 1810,경남해양과학고등학교,경상남도,남해군,삼동면,자영해양생산과 / 해양기술과 / 스마트항해과 / 스마트엔진과,기타,S100000523,055-867-0006,055-867-0225,055-867-0005,055-867-0225,055-867-4315
경진고등학교,특성화고,사립,경상남도교육청,gyeongjin-h.gne.go.kr,660050,경상남도 진주시 상봉동 의병로71번길,3-21,경상남도,진주시,상봉동,콘텐츠디자인과 / 뷰티과 / 컴퓨터전자과 / 스마트전기과 / 도심항공모빌리티과 /  디지털영상콘텐츠과,공업계/IT,S100000607,055-746-5225,055-746-1522,055-746-1521,055-748-0462,055-746-1524
공군항공과학고등학교,마이스터고,국립,경상남도교육청,www.airforce.mil.kr/user/indexMain.action?siteId=kokyo,660923,경상남도 진주시 금산면 송백로,공군교육사령부 사서함 306-3 공군 항공과학고등학교,경상남도,진주시,금산면,항공통제과 / 항공전자과 / 항공기계과 / 정보통신과,공업계/IT,,,055-750-2141,055-750-2132,,
김해건설공업고등학교,특성화고,공립,경상남도교육청,ghgeonseol-h.gne.go.kr,621900,경상남도 김해시 구산동 구지로,109,경상남도,김해시,구산동,건설정보과 / 건축디자인과 / 전기제어과 / 정밀기계과 / 중기자동차시스템과,공업계/IT,S100000509,055-340-7410,"055-340-7420~7424,7435,7495",055-340-7401~7408,055-340-7490~7493,055-325-8042
김해생명과학고등학교,특성화고,공립,경상남도교육청,kimhae-agh-h.gne.go.kr,50894,경상남도 김해시 금관대로 1239,김해생명과학고등학교,경상남도,김해시,금관대로,농산업기계과 / 식품가공과 / 동물산업과 / 원예조경과,공업계/IT,S100000512,055-720-0011,055-720-0001,055-720-0000,055-720-0087,055-720-0007
김해한일여자고등학교,특성화고,사립,경상남도교육청,khanil-h.gne.go.kr,50824,경상남도 김해시 삼안로112번길 1,김해한일여자고등학교,경상남도,김해시,삼안로112번길,금융정보과 / 영상크리에이터과 / 보건간호과 / 공공사무행정 / 보건의료행정과,공업계/IT,S100000516,070-7860-7300,070-7860-7312,070-7860-7301,070-7860-7391,055-902-1022
남해정보산업고등학교,특성화고,공립,경상남도교육청,namhaei-h.gne.go.kr/namhaei-h/main.do,52404,경상남도 남해군 고현면 탑동로 46,남해정보산업고등학교,경상남도,남해군,고현면,정보처리과 / 식품가공과,공업계/IT,S100000525,055-862-3933,055-862-3214,055-862-3123,055-862-2048,055-862-2060
마산공업고등학교,특성화고,사립,경상남도교육청,magong-h.gne.go.kr,630520,경남 창원시 마산회원구 합성동,학교단지로 53,경상남도,창원시 마산회원구,합성동,기계과 / 메카트로닉스과 / 전기과 / 스마트팩토리과 / 스마트융합설비과,공업계/IT,S100000548,055-255-6722,055-255-1315,055-255-1314,055-292-9536,055-294-8864
밀성제일고등학교,특성화고,사립,경상남도교육청,msji-h.gne.go.kr/,627803,경남 밀양시 내이동,밀양대로 2078(내이동),경상남도,밀양시,내이동,보건간호과 / 스마트경영 / 스마트IT / 뷰티케어,상업계,S100000567,,055-353-5204,055-353-5203,070-5020-6832,055-355-3007
사천여자고등학교,특성화고,사립,경상남도교육청,scgh-h.gne.go.kr,664808,경상남도 사천시 사천읍 옥산로,47 번지,경상남도,사천시,사천읍,회계정보 / 콘텐츠크리에터과 / 스마트디자인,공업계/IT,S100000580,055-852-2611,055-852-2612,055-852-2614,055-852-0902,055-852-0903
삼가고등학교,일반고(종합고),공립,경상남도교육청,samga-h.gne.go.kr,50219,경상남도 합천군 삼가면 봉두길 5,삼가고등학교,경상남도,합천군,삼가면,조리과,서비스/생활,S100000587,055-932-4698,055-932-4695,055-932-6497,,055-932-4697
삼천포공업고등학교,마이스터고,공립,경상남도교육청,samgong-h.gne.go.kr,52561,경상남도 사천시 신항로 63,(동금동 45-1),경상남도,사천시,신항로,항공산업과 / 조선산업과 / 항공전기과,공업계/IT,S100000592,055-834-8600,055-834-8601,055-834-8602,055-834-8608,055-835-8615
선명여자고등학교,특성화고,사립,경상남도교육청,sunmyung-h.gne.go.kr,52651,경상남도 진주시 남강로 51-25,(평거동),경상남도,진주시,남강로,금융회계과 / 경영정보과 / 외식조리과 / 창업마케팅과 / 베이커리카페,공업계/IT,S100000602,055-747-9598,055-747-5492,055-747-5490,055-747-5491,055-747-8925
신반정보고등학교,특성화고,공립,경상남도교육청,sinban-h.gne.go.kr,636964,경남 의령군 부림면 신반리,한지 28길 8,경상남도,의령군,부림면,경영사무과,상업계,S100000613,055-574-9214,055-574-6415,055-574-6414,055-574-6415,055-574-6467
양산인공지능고등학교,특성화고,공립,경상남도교육청,ysai-h.gne.go.kr/ysai-h/main.do,50639,경상남도 양산시 동면 금오2길 24,양산인공지능고등학교,경상남도,양산시,동면,AI융합팩토리과 / AI자동제어시스템과 / AI콘텐츠과 / 바이오식품과,공업계/IT,,055-781-2982,055-781-2971,055-781-2972,070-4870-3703,055-781-2984
진영제일고등학교,특성화고,공립,경상남도교육청,jyjeil-h.gne.go.kr,50864,경상남도 김해시 진영읍 진영로265번길 9-4,진영제일고등학교,경상남도,김해시,진영읍,미용예술과 / 상업정보과,공업계/IT,S100000658,055-343-5410,055-343-5412,055-343-5411,055-343-5412,055-343-2584
진주기계공업고등학교,특성화고,공립,경상남도교육청,jinju-mt-h.gne.go.kr,52807,경상남도 진주시 공단로43번길 25,진주기계공업고등학교,경상남도,진주시,공단로43번길,전자기계과 / 건설과 / 기계과 / 전기과 / 항공기계과,공업계/IT,S100000662,055-790-1500,055-752-1803,055-752-1801,055-790-1521,055-757-3143
창녕슈퍼텍고등학교,특성화고,공립,경상남도교육청,cnsupertech-h.gne.go.kr/,50331,경상남도 창녕군 창녕읍 남창녕로 36,창녕슈퍼텍고등학교,경상남도,창녕군,창녕읍,중기자동차과 / 스마트원예과 / 스마트기계과,공업계/IT,S100000684,055-532-3251,055-532-3253,055-532-3252,070-8890-5972,055-532-3259
창녕여자고등학교,일반고(종합고),사립,경상남도교육청,changnyeongyeo-h.gne.go.kr,50330,경상남도 창녕군 창녕읍 신당길 30,창녕여자고등학교,경상남도,창녕군,창녕읍,보건간호과,서비스/생활,S100000682,055-532-1318,055-532-1332,055-532-1331,055-533-5003,055-532-2543
창원공업고등학교,특성화고,사립,경상남도교육청,changwon-t-h.gne.go.kr,641847,경상남도 창원시 의창구 팔용동 사화로,410 창원공업고등학교,경상남도,창원시 의창구,팔용동,특수산업설비기계과 / 컴퓨터응용금형과 / 컴퓨터응용기계과 / 스마트제어디자인과 / 스마트영상크리에이터과 / 로봇산업설비과,공업계/IT,S100000690,070-4635-3601,055-283-3593,055-286-2864,070-4635-3676,055-288-3592
창원기계공업고등학교,특성화고,공립,경상남도교육청,yongzi-h.gne.go.kr,51519,경상남도 창원시 성산구 두대로 219,창원기계공업고등학교,경상남도,창원시 성산구,두대로,컴퓨터전자과 / 디지털전기과 / 정밀기계시스템과 / 컴퓨터응용기계과 / 특수산업설비과 / 메카트로닉스과 / 반도체전자과,공업계/IT,S100000691,055-282-5080,055-282-2533,055-282-5081,055-210-7045,055-210-7151
초계고등학교,특성화고,공립,경상남도교육청,chogye-h.gne.go.kr,678821,경상남도 합천군 초계면 초계중앙로,101 초계고등학교,경상남도,합천군,초계면,멀티자동차과 / 서비스마케팅과,공업계/IT,S100000705,055-932-3404,055-932-1004,055-932-1216,070-4659-2698,055-931-3988
한국과학기술고등학교,특성화고,사립,경상남도교육청,ksths-h.gne.go.kr,50315,경상남도 창녕군 고암면 창밀로 286,한국과학기술고등학교,경상남도,창녕군,고암면,전기전자과 / 정밀기계조립과 / 컴퓨터응용기계과 / 스마트팩토리과,공업계/IT,S100000678,070-8640-2700,070-8640-2701,070-8619-5990,070-8640-2756,055-533-1885
한국나노마이스터고등학교,마이스터고,공립,경상남도교육청,nano-h.gne.go.kr,50406,경상남도 밀양시 무안면 신법길 29,한국나노마이스터고등학교,경상남도,밀양시,무안면,나노융합과,기타,S100000569,055-352-7537,055-352-7537,055-352-7538,055-352-7537,055-353-9958
한일여자고등학교,특성화고,사립,경상남도교육청,hi-h.gne.go.kr/,51317,경상남도 창원시 마산회원구 양덕서8길 50,(양덕동),경상남도,창원시 마산회원구,양덕서8길,컴퓨터정보기술과 / 컴퓨터응용디자인과 / 웹솔루션과 / 금융정보과 / 미디어콘텐츠 / 스마트디자인 / AI소프트웨어 / 3D융합디자인 / 공공사무행정,공업계/IT,S100000723,070-7860-7200,1600-6991,1600-6991,070-7860-7275,055-601-0505
함양제일고등학교,특성화고,공립,경상남도교육청,hamyangjeil-h.gne.go.kr/,50033,경상남도 함양군 함양읍 함양배움길 27,함양군 함양읍 교산리 210,경상남도,함양군,함양읍,경영정보과 / 조경토목과 / 농업과 / 전기과,공업계/IT,S100000734,055-963-2490,055-963-2489,055-963-2488,055-963-2489(내선:070-4763-2362),055-963-2487
서귀포산업과학고등학교,특성화고,공립,제주특별자치도교육청,school.jje.go.kr/sis,697050,제주특별자치도 서귀포시 상효동,1263,제주특별자치도,서귀포시,상효동,인테리어디자인과 / 자동차과 / 자영생명산업과 / 자영말산업과 / 통신전자과 / 스마트에너지설비과,공업계/IT,T100000158,064-730-5501,064-730-5585,064-730-5503,064-730-5523,064-733-8764
성산고등학교,일반고(종합고),공립,제주특별자치도교육청,school.jje.go.kr/jejuss,699906,제주특별자치도 서귀포시 성산읍 한도로,79-17,제주특별자치도,서귀포시,성산읍,해양산업과,기타,T100000159,064-786-5100,064-786-5200,064-786-5000,064-786-5156,064-786-5159
영주고등학교,일반고(종합고),사립,제주특별자치도교육청,jyj.jje.hs.kr/,63311,제주특별자치도 제주시 첨단동길 92,영주고등학교,제주특별자치도,제주시,첨단동길,방송영상과 / 모바일콘텐츠과,공업계/IT,T100000153,064-729-6201,064-729-6204,064-729-6277,064-729-6242,064-702-6255
제주고등학교,특성화고,공립,제주특별자치도교육청,jeju.jje.hs.kr,63092,제주특별자치도 제주시 1100로 3213,제주고등학교,제주특별자치도,제주시,1100로,관광조리과 / 관광그린자원과 / 관광외국어과 / 관광경영과,상업계,T100000157,064-750-4100,064-750-4240,064-750-4141,064-750-4201,064-750-4377
제주여자상업고등학교,특성화고,공립,제주특별자치도교육청,jejugc.jje.hs.kr,63282,제주특별자치도 제주시 동문로 89-1,제주여자상업고등학교(건입동),제주특별자치도,제주시,동문로,회계금융과 / 글로벌유통과 / 경영사무과,상업계,T100000143,064-754-0101,064-754-0140,064-754-0108,064-754-0184,064-754-0199
제주중앙고등학교,일반고(종합고),사립,제주특별자치도교육청,jja.jje.hs.kr,63311,제주특별자치도 제주시 아봉로 323,제주중앙고등학교,제주특별자치도,제주시,아봉로,문화콘텐츠과 / 금융비즈니스과,공업계/IT,T100000154,064-750-3801,064-750-3811,064-721-1152,064-750-3837,064-750-3888
중문고등학교,특성화고,공립,제주특별자치도교육청,jungmun.jje.hs.kr,697830,제주특별자치도 서귀포시 대포동 일주서로570번길,19,제주특별자치도,서귀포시,대포동,보건간호과 / 의료관광과,서비스/생활,T100000144,064-735-7470,064-735-7441,064-735-7401,064-735-7481,064-735-7495
한국뷰티고등학교,특성화고,공립,제주특별자치도교육청,school.jje.go.kr/kbeauty/main.do,695941,제주특별자치도 제주시 한경면 고산리,2916,제주특별자치도,제주시,한경면,토탈뷰티과,서비스/생활,T100000152,064-795-8209,064-795-8244,064-795-8208,064-795-8232,064-772-5977
한림공업고등학교,특성화고,공립,제주특별자치도교육청,hallim-th.hs.kr,63028,제주특별자치도 제주시 한림읍 한림중앙로 87,한림공업고등학교,제주특별자치도,제주시,한림읍,기계과 / 전기과 / 전자과 / 건축과 / 토목과 / 정밀기계과 / 도시공간건설과 / 스마트건축과 / 전기에너지과 / IT전자과,공업계/IT,T100000148,064-797-3201,046-797-3211,064-797-3220,064-797-3266,064-797-3219
